R0, m1, m2, log_tau1, log_tau2, c1, c2
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.006999017571770016e+00,1.272500491436576731e-01,9.676202360858621176e-01,-7.062366738978670400e-01,-5.673492502818923811e+00,5.390182600764247267e-01,4.855867306761756930e-01
1.005385703742843528e+00,1.268235030800887730e-01,9.656130583753279595e-01,-6.968574126556112969e-01,-5.674778116894250601e+00,5.426994834207806706e-01,4.832415707020515372e-01
1.005385703742843528e+00,1.268235030800887730e-01,9.656130583753279595e-01,-6.968574126556112969e-01,-5.674778116894250601e+00,5.426994834207806706e-01,4.832415707020515372e-01
1.005385703742843528e+00,1.268235030800887730e-01,9.656130583753279595e-01,-6.968574126556112969e-01,-5.674778116894250601e+00,5.426994834207806706e-01,4.832415707020515372e-01
1.005385703742843528e+00,1.268235030800887730e-01,9.656130583753279595e-01,-6.968574126556112969e-01,-5.674778116894250601e+00,5.426994834207806706e-01,4.832415707020515372e-01
1.005385703742843528e+00,1.268235030800887730e-01,9.656130583753279595e-01,-6.968574126556112969e-01,-5.674778116894250601e+00,5.426994834207806706e-01,4.832415707020515372e-01
1.005385703742843528e+00,1.268235030800887730e-01,9.656130583753279595e-01,-6.968574126556112969e-01,-5.674778116894250601e+00,5.426994834207806706e-01,4.832415707020515372e-01
1.005385703742843528e+00,1.268235030800887730e-01,9.656130583753279595e-01,-6.968574126556112969e-01,-5.674778116894250601e+00,5.426994834207806706e-01,4.832415707020515372e-01
1.005385703742843528e+00,1.268235030800887730e-01,9.656130583753279595e-01,-6.968574126556112969e-01,-5.674778116894250601e+00,5.426994834207806706e-01,4.832415707020515372e-01
1.005385703742843528e+00,1.268235030800887730e-01,9.656130583753279595e-01,-6.968574126556112969e-01,-5.674778116894250601e+00,5.426994834207806706e-01,4.832415707020515372e-01
1.005385703742843528e+00,1.268235030800887730e-01,9.656130583753279595e-01,-6.968574126556112969e-01,-5.674778116894250601e+00,5.426994834207806706e-01,4.832415707020515372e-01
1.005385703742843528e+00,1.268235030800887730e-01,9.656130583753279595e-01,-6.968574126556112969e-01,-5.674778116894250601e+00,5.426994834207806706e-01,4.832415707020515372e-01
1.005385703742843528e+00,1.268235030800887730e-01,9.656130583753279595e-01,-6.968574126556112969e-01,-5.674778116894250601e+00,5.426994834207806706e-01,4.832415707020515372e-01
1.005385703742843528e+00,1.268235030800887730e-01,9.656130583753279595e-01,-6.968574126556112969e-01,-5.674778116894250601e+00,5.426994834207806706e-01,4.832415707020515372e-01
1.005385703742843528e+00,1.268235030800887730e-01,9.656130583753279595e-01,-6.968574126556112969e-01,-5.674778116894250601e+00,5.426994834207806706e-01,4.832415707020515372e-01
1.005385703742843528e+00,1.268235030800887730e-01,9.656130583753279595e-01,-6.968574126556112969e-01,-5.674778116894250601e+00,5.426994834207806706e-01,4.832415707020515372e-01
1.005385703742843528e+00,1.268235030800887730e-01,9.656130583753279595e-01,-6.968574126556112969e-01,-5.674778116894250601e+00,5.426994834207806706e-01,4.832415707020515372e-01
1.005385703742843528e+00,1.268235030800887730e-01,9.656130583753279595e-01,-6.968574126556112969e-01,-5.674778116894250601e+00,5.426994834207806706e-01,4.832415707020515372e-01
1.005385703742843528e+00,1.268235030800887730e-01,9.656130583753279595e-01,-6.968574126556112969e-01,-5.674778116894250601e+00,5.426994834207806706e-01,4.832415707020515372e-01
1.005385703742843528e+00,1.268235030800887730e-01,9.656130583753279595e-01,-6.968574126556112969e-01,-5.674778116894250601e+00,5.426994834207806706e-01,4.832415707020515372e-01
1.005385703742843528e+00,1.268235030800887730e-01,9.656130583753279595e-01,-6.968574126556112969e-01,-5.674778116894250601e+00,5.426994834207806706e-01,4.832415707020515372e-01
1.005385703742843528e+00,1.268235030800887730e-01,9.656130583753279595e-01,-6.968574126556112969e-01,-5.674778116894250601e+00,5.426994834207806706e-01,4.832415707020515372e-01
1.005385703742843528e+00,1.268235030800887730e-01,9.656130583753279595e-01,-6.968574126556112969e-01,-5.674778116894250601e+00,5.426994834207806706e-01,4.832415707020515372e-01
1.005385703742843528e+00,1.268235030800887730e-01,9.656130583753279595e-01,-6.968574126556112969e-01,-5.674778116894250601e+00,5.426994834207806706e-01,4.832415707020515372e-01
1.005385703742843528e+00,1.268235030800887730e-01,9.656130583753279595e-01,-6.968574126556112969e-01,-5.674778116894250601e+00,5.426994834207806706e-01,4.832415707020515372e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002638674715231382e+00,1.264038681604548742e-01,8.162787565456772754e-01,-7.194530797888798457e-01,-5.469536854716356977e+00,5.444177292130795154e-01,4.936814516228377192e-01
1.002797155535938511e+00,1.283575274674232380e-01,8.241753164225010808e-01,-7.317252887861119826e-01,-5.475147355744038435e+00,5.380922128950286210e-01,4.977341190432795215e-01
1.002797155535938511e+00,1.283575274674232380e-01,8.241753164225010808e-01,-7.317252887861119826e-01,-5.475147355744038435e+00,5.380922128950286210e-01,4.977341190432795215e-01
1.002797155535938511e+00,1.283575274674232380e-01,8.241753164225010808e-01,-7.317252887861119826e-01,-5.475147355744038435e+00,5.380922128950286210e-01,4.977341190432795215e-01
1.002797155535938511e+00,1.283575274674232380e-01,8.241753164225010808e-01,-7.317252887861119826e-01,-5.475147355744038435e+00,5.380922128950286210e-01,4.977341190432795215e-01
1.002797155535938511e+00,1.283575274674232380e-01,8.241753164225010808e-01,-7.317252887861119826e-01,-5.475147355744038435e+00,5.380922128950286210e-01,4.977341190432795215e-01
1.002797155535938511e+00,1.283575274674232380e-01,8.241753164225010808e-01,-7.317252887861119826e-01,-5.475147355744038435e+00,5.380922128950286210e-01,4.977341190432795215e-01
1.002797155535938511e+00,1.283575274674232380e-01,8.241753164225010808e-01,-7.317252887861119826e-01,-5.475147355744038435e+00,5.380922128950286210e-01,4.977341190432795215e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
1.000893195314776829e+00,1.274179428325169505e-01,8.884426482073631837e-01,-7.127327316186127248e-01,-5.573473487183585817e+00,5.438393738959320656e-01,4.888346452075801318e-01
