Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
log_tau_i_13, -4.983094049889366, 0.03640383335591643, 0.0006710855539882928, -5.051993801241739, -4.9102164636003165, -5.05444130905946, -5.007810794961332, -4.982244090203677, -4.9586689842337695, -4.912406866930247
log_tau_i_14, -4.93301327444507, 0.03640383335591677, 0.0006710855539882927, -5.001913025797474, -4.860135688156052, -5.004360533615196, -4.957730019517068, -4.932163314759412, -4.908588208789505, -4.862326091485983
log_tau_i_15, -4.882932499000765, 0.0364038333559168, 0.0006710855539882877, -4.95183225035321, -4.810054912711787, -4.954279758170931, -4.907649244072803, -4.882082539315148, -4.85850743334524, -4.812245316041718
log_tau_i_16, -4.832851723556567, 0.03640383335591654, 0.00067108555398829, -4.901751474908945, -4.759974137267522, -4.904198982726666, -4.857568468628538, -4.832001763870883, -4.808426657900975, -4.762164540597453
log_tau_i_17, -4.7827709481122564, 0.036403833355916786, 0.0006710855539882912, -4.85167069946468, -4.709893361823258, -4.854118207282402, -4.807487693184274, -4.781920988426618, -4.758345882456711, -4.712083765153189
log_tau_i_18, -4.7326901726678905, 0.03640383335591647, 0.0006710855539882976, -4.801589924020416, -4.659812586378993, -4.804037431838137, -4.757406917740009, -4.731840212982354, -4.708265107012446, -4.662002989708924
log_tau_i_19, -4.682609397223659, 0.03640383335591647, 0.0006710855539882877, -4.751509148576151, -4.609731810934728, -4.753956656393872, -4.707326142295744, -4.681759437538089, -4.658184331568181, -4.611922214264659
log_tau_i_20, -4.632528621779455, 0.036403833355916744, 0.0006710855539882899, -4.701428373131886, -4.559651035490464, -4.7038758809496075, -4.6572453668514795, -4.631678662093824, -4.6081035561239165, -4.5618414388203945
log_tau_i_21, -4.582447846335251, 0.03640383335591655, 0.000671085553988291, -4.6513475976876215, -4.509570260046199, -4.653795105505343, -4.607164591407215, -4.5815978866495595, -4.558022780679652, -4.51176066337613
log_tau_i_22, -4.532367070890918, 0.03640383335591688, 0.0006710855539882924, -4.601266822243357, -4.459489484601934, -4.603714330061078, -4.55708381596295, -4.531517111205295, -4.507942005235387, -4.461679887931865
log_tau_i_23, -4.482286295446667, 0.036403833355916786, 0.0006710855539882879, -4.551186046799089, -4.409408709157666, -4.55363355461681, -4.507003040518682, -4.4814363357610265, -4.457861229791119, -4.411599112487597
log_tau_i_24, -4.432205520002456, 0.03640383335591628, 0.0006710855539882902, -4.501105271354824, -4.359327933713401, -4.503552779172545, -4.456922265074417, -4.431355560316762, -4.407780454346854, -4.361518337043332
log_tau_i_25, -4.382124744558121, 0.036403833355916876, 0.000671085553988298, -4.451024495910559, -4.3092471582691365, -4.4534720037282804, -4.406841489630152, -4.381274784872497, -4.3576996789025895, -4.311437561599067
log_tau_i_26, -4.332043969113806, 0.036403833355916536, 0.0006710855539882912, -4.4009437204662945, -4.259166382824872, -4.403391228284016, -4.356760714185888, -4.331194009428232, -4.307618903458325, -4.261356786154803
log_tau_i_27, -4.281963193669596, 0.036403833355916945, 0.0006710855539882879, -4.35086294502203, -4.209085607380607, -4.353310452839751, -4.306679938741623, -4.281113233983968, -4.25753812801406, -4.211276010710538
log_tau_i_28, -4.231882418225392, 0.03640383335591643, 0.0006710855539882901, -4.300782169577765, -4.159004831936342, -4.303229677395486, -4.256599163297358, -4.231032458539703, -4.207457352569795, -4.161195235266273
log_tau_i_29, -4.1818016427811635, 0.03640383335591664, 0.000671085553988298, -4.2507013941335, -4.108924056492078, -4.253148901951222, -4.206518387853094, -4.180951683095438, -4.157376577125531, -4.111114459822009
log_tau_i_30, -4.131720867336849, 0.03640383335591673, 0.0006710855539882912, -4.200620618689236, -4.058843281047813, -4.203068126506957, -4.156437612408829, -4.130870907651174, -4.107295801681266, -4.061033684377744
log_tau_i_31, -4.081640091892562, 0.03640383335591665, 0.0006710855539882879, -4.150539843244971, -4.008762505603548, -4.152987351062692, -4.106356836964564, -4.080790132206909, -4.057215026237001, -4.010952908933479
log_tau_i_32, -4.031559316448297, 0.03640383335591676, 0.0006710855539882917, -4.100459067800706, -3.958681730159283, -4.1029065756184275, -4.0562760615202995, -4.030709356762644, -4.0071342507927366, -3.960872133489215
log_tau_i_33, -3.981478541003993, 0.03640383335591681, 0.0006710855539882914, -4.0503782923564415, -3.9086009547150184, -4.052825800174163, -4.006195286076035, -3.9806285813183795, -3.9570534753484723, -3.9107913580449503
log_tau_i_34, -3.9313977655596997, 0.03640383335591644, 0.00067108555398829, -4.000297516912177, -3.8585201792707537, -4.002745024729898, -3.9561145106317697, -3.930547805874115, -3.9069726999042076, -3.8607105826006856
log_tau_i_35, -3.881316990115434, 0.03640383335591628, 0.0006710855539882935, -3.950216741467912, -3.808439403826489, -3.9526642492856334, -3.906033735187505, -3.88046703042985, -3.856891924459943, -3.810629807156421
log_tau_i_36, -3.8312362146712107, 0.03640383335591683, 0.000671085553988296, -3.9001359660236474, -3.7583586283822243, -3.9025834738413687, -3.8559529597432403, -3.8303862549855854, -3.806811149015678, -3.760549031712156
log_tau_i_37, -3.781155439226943, 0.03640383335591701, 0.0006710855539882892, -3.8500551905793827, -3.7082778529379596, -3.852502698397104, -3.8058721842989756, -3.7803054795413207, -3.7567303735714135, -3.7104682562678915
log_tau_i_38, -3.7310746637825987, 0.03640383335591659, 0.0006710855539882943, -3.7999744151351145, -3.6581970774936914, -3.8024219229528358, -3.7557914088547073, -3.7302247040970524, -3.7066495981271452, -3.660387480823623
log_tau_i_39, -3.6809938883383757, 0.036403833355916605, 0.0006710855539882911, -3.7498936396908498, -3.6081163020494267, -3.752341147508571, -3.7057106334104426, -3.6801439286527877, -3.6565688226828805, -3.6103067053793585
log_tau_i_40, -3.630913112894119, 0.03640383335591641, 0.000671085553988292, -3.699812864246585, -3.558035526605162, -3.7022603720643064, -3.655629857966178, -3.630063153208523, -3.606488047238616, -3.560225929935094
log_tau_i_41, -3.580832337449908, 0.036403833355916786, 0.0006710855539882896, -3.6497320888023204, -3.5079547511608973, -3.6521795966200417, -3.605549082521913, -3.5799823777642583, -3.556407271794351, -3.510145154490829
log_tau_i_42, -3.530751562005672, 0.036403833355916765, 0.0006710855539882933, -3.5996513133580557, -3.4578739757166326, -3.602098821175777, -3.5554683070776485, -3.5299016023199936, -3.5063264963500864, -3.4600643790465644
log_tau_i_43, -3.4806707865613875, 0.03640383335591675, 0.0006710855539882916, -3.549570537913791, -3.407793200272368, -3.5520180457315123, -3.505387531633384, -3.479820826875729, -3.4562457209058217, -3.4099836036022997
log_tau_i_44, -3.4305900111171517, 0.03640383335591649, 0.0006710855539882918, -3.4994897624695263, -3.357712424828103, -3.5019372702872476, -3.455306756189119, -3.429740051431464, -3.406164945461557, -3.359902828158035
log_tau_i_45, -3.38050923567282, 0.036403833355916904, 0.0006710855539882884, -3.4494089870252616, -3.3076316493838385, -3.451856494842983, -3.4052259807448544, -3.3796592759871995, -3.3560841700172923, -3.3098220527137703
log_tau_i_46, -3.3304284602285117, 0.03640383335591629, 0.0006710855539882935, -3.399328211580997, -3.2575508739395738, -3.401775719398718, -3.3551452053005897, -3.329578500542935, -3.3060033945730276, -3.2597412772695056
log_tau_i_47, -3.2803476847842923, 0.03640383335591701, 0.0006710855539882917, -3.349247436136732, -3.207470098495309, -3.3516949439544534, -3.305064429856325, -3.27949772509867, -3.255922619128763, -3.209660501825241
log_tau_i_48, -3.2302669093400214, 0.03640383335591675, 0.0006710855539882921, -3.2991666606924674, -3.1573893230510444, -3.3016141685101887, -3.2549836544120603, -3.2294169496544054, -3.205841843684498, -3.159579726380976
log_tau_i_49, -3.180186133895797, 0.036403833355916626, 0.0006710855539882926, -3.2490858852482027, -3.1073085476067797, -3.251533393065924, -3.2049028789677956, -3.1793361742101407, -3.1557610682402335, -3.1094989509367115
log_tau_i_50, -3.130105358451548, 0.03640383335591666, 0.0006710855539882929, -3.199005109803938, -3.057227772162515, -3.2014526176216593, -3.154822103523531, -3.129255398765876, -3.105680292795969, -3.0594181754924468
log_tau_i_51, -3.080024583007292, 0.036403833355916744, 0.000671085553988294, -3.1489243343596733, -3.0071469967182503, -3.1513718421773946, -3.104741328079266, -3.0791746233216113, -3.055599517351704, -3.009337400048182
log_tau_i_52, -3.0299438075630065, 0.03640383335591684, 0.000671085553988293, -3.0988435589154086, -2.9570662212739856, -3.10129106673313, -3.0546605526350015, -3.0290938478773466, -3.0055187419074394, -2.9592566246039174
log_tau_i_53, -2.9798630321186836, 0.03640383335591664, 0.0006710855539882866, -3.0487627834711404, -2.9069854458297173, -3.0512102912888617, -3.004579777190733, -2.9790130724330783, -2.955437966463171, -2.909175849159649
log_tau_i_54, -2.9297822566744163, 0.03640383335591672, 0.0006710855539882894, -2.9986820080268757, -2.8569046703854526, -3.001129515844597, -2.9544990017464685, -2.9289322969888136, -2.9053571910189064, -2.8590950737153844
log_tau_i_55, -2.879701481230177, 0.03640383335591697, 0.0006710855539882904, -2.948601232582611, -2.806823894941188, -2.9510487404003323, -2.904418226302204, -2.878851521544549, -2.8552764155746417, -2.8090142982711197
log_tau_i_56, -2.829620705785885, 0.03640383335591665, 0.0006710855539882895, -2.8985204571383463, -2.756743119496923, -2.9009679649560676, -2.854337450857939, -2.8287707461002842, -2.805195640130377, -2.758933522826855
log_tau_i_57, -2.7795399303416533, 0.03640383335591665, 0.0006710855539882874, -2.8484396816940816, -2.7066623440526585, -2.850887189511803, -2.8042566754136744, -2.7786899706560195, -2.7551148646861123, -2.7088527473825903
log_tau_i_58, -2.7294591548974227, 0.0364038333559167, 0.0006710855539882921, -2.798358906249817, -2.656581568608394, -2.800806414067538, -2.7541758999694097, -2.728609195211755, -2.7050340892418476, -2.6587719719383256
log_tau_i_59, -2.6793783794531696, 0.03640383335591683, 0.0006710855539882927, -2.748278130805552, -2.606500793164129, -2.7507256386232735, -2.704095124525145, -2.67852841976749, -2.654953313797583, -2.608691196494061
log_tau_i_60, -2.6292976040088933, 0.0364038333559167, 0.0006710855539882917, -2.6981973553612875, -2.5564200177198644, -2.7006448631790088, -2.6540143490808803, -2.6284476443232254, -2.6048725383533182, -2.558610421049796
log_tau_i_61, -2.5792168285646055, 0.03640383335591682, 0.000671085553988295, -2.6481165799170228, -2.5063392422755997, -2.650564087734744, -2.6039335736366156, -2.5783668688789607, -2.5547917629090535, -2.5085296456055315
log_tau_i_62, -2.529136053120317, 0.03640383335591698, 0.0006710855539882918, -2.598035804472758, -2.456258466831335, -2.6004833122904794, -2.553852798192351, -2.528286093434696, -2.504710987464789, -2.458448870161267
log_tau_i_63, -2.479055277676064, 0.03640383335591659, 0.0006710855539882948, -2.5479550290284934, -2.4061776913870703, -2.5504025368462147, -2.503772022748086, -2.4782053179904313, -2.454630212020524, -2.408368094717002
log_tau_i_64, -2.4289745022317897, 0.036403833355916904, 0.0006710855539882912, -2.4978742535842287, -2.3560969159428056, -2.50032176140195, -2.4536912473038215, -2.4281245425461666, -2.4045494365762594, -2.3582873192727374
log_tau_i_65, -2.3788937267875605, 0.03640383335591675, 0.0006710855539882914, -2.447793478139964, -2.306016140498541, -2.4502409859576852, -2.403610471859557, -2.378043767101902, -2.3544686611319947, -2.3082065438284727
log_tau_i_66, -2.328812951343299, 0.03640383335591691, 0.0006710855539882912, -2.3977127026956992, -2.255935365054276, -2.4001602105134205, -2.353529696415292, -2.327962991657637, -2.30438788568773, -2.258125768384208
log_tau_i_67, -2.2787321758990036, 0.036403833355916675, 0.0006710855539882939, -2.347631927251431, -2.205854589610008, -2.3500794350691523, -2.303448920971024, -2.277882216213369, -2.2543071102434618, -2.2080449929399397
log_tau_i_68, -2.2286514004547415, 0.0364038333559167, 0.000671085553988292, -2.2975511518071663, -2.155773814165743, -2.2999986596248876, -2.253368145526759, -2.2278014407691042, -2.204226334799197, -2.157964217495675
log_tau_i_69, -2.1785706250104715, 0.03640383335591667, 0.0006710855539882935, -2.2474703763629016, -2.1056930387214785, -2.249917884180623, -2.2032873700824944, -2.1777206653248395, -2.1541455593549323, -2.1078834420514103
log_tau_i_70, -2.1284898495661984, 0.03640383335591693, 0.000671085553988292, -2.197389600918637, -2.055612263277214, -2.199837108736358, -2.1532065946382297, -2.127639889880575, -2.1040647839106676, -2.0578026666071456
log_tau_i_71, -2.078409074121947, 0.03640383335591667, 0.0006710855539882938, -2.147308825474372, -2.005531487832949, -2.1497563332920935, -2.103125819193965, -2.07755911443631, -2.053984008466403, -2.007721891162881
log_tau_i_72, -2.0283282986776636, 0.03640383335591686, 0.0006710855539882945, -2.0972280500301075, -1.9554507123886844, -2.0996755578478288, -2.0530450437497003, -2.0274783389920454, -2.0039032330221382, -1.957641115718616
log_tau_i_73, -1.9782475232334296, 0.036403833355916765, 0.0006710855539882955, -2.047147274585843, -1.9053699369444197, -2.049594782403564, -2.0029642683054356, -1.977397563547781, -1.9538224575778733, -1.9075603402743513
log_tau_i_74, -1.9281667477891624, 0.036403833355916855, 0.0006710855539882966, -1.997066499141578, -1.855289161500155, -1.9995140069592996, -1.952883492861171, -1.9273167881035163, -1.9037416821336086, -1.8574795648300866
log_tau_i_75, -1.8780859723449055, 0.03640383335591663, 0.0006710855539882973, -1.9469857236973134, -1.8052083860558903, -1.949433231515035, -1.9028027174169062, -1.8772360126592516, -1.853660906689344, -1.8073987893858219
log_tau_i_76, -1.8280051969006061, 0.03640383335591692, 0.0006710855539882966, -1.8969049482530487, -1.7551276106116256, -1.8993524560707702, -1.8527219419726415, -1.8271552372149868, -1.8035801312450792, -1.7573180139415572
log_tau_i_77, -1.777924421456367, 0.036403833355916786, 0.000671085553988296, -1.846824172808784, -1.7050468351673609, -1.8492716806265055, -1.8026411665283768, -1.7770744617707221, -1.7534993558008145, -1.7072372384972925
log_tau_i_78, -1.727843646012078, 0.036403833355916945, 0.00067108555398829, -1.7967433973645175, -1.6549660597230944, -1.799190905182239, -1.7525603910841103, -1.7269936863264557, -1.703418580356548, -1.657156463053026
log_tau_i_79, -1.677762870567837, 0.036403833355916904, 0.00067108555398829, -1.7466626219202528, -1.6048852842788297, -1.7491101297379743, -1.7024796156398456, -1.676912910882191, -1.6533378049122833, -1.6070756876087613
log_tau_i_80, -1.6276820951235504, 0.03640383335591686, 0.0006710855539882889, -1.696581846475988, -1.554804508834565, -1.6990293542937096, -1.652398840195581, -1.6268321354379263, -1.6032570294680186, -1.5569949121644966
log_tau_i_81, -1.5776013196793204, 0.03640383335591679, 0.00067108555398829, -1.6465010710317234, -1.5047237333903003, -1.648948578849445, -1.6023180647513162, -1.5767513599936616, -1.553176254023754, -1.506914136720232
log_tau_i_82, -1.5275205442350406, 0.03640383335591674, 0.0006710855539882909, -1.5964202955874587, -1.4546429579460356, -1.5988678034051802, -1.5522372893070515, -1.5266705845493969, -1.5030954785794892, -1.4568333612759672
log_tau_i_83, -1.4774397687907737, 0.0364038333559168, 0.00067108555398829, -1.546339520143194, -1.404562182501771, -1.5487870279609155, -1.5021565138627868, -1.4765898091051322, -1.4530147031352245, -1.4067525858317025
log_tau_i_84, -1.4273589933464939, 0.03640383335591697, 0.0006710855539882902, -1.4962587446989293, -1.3544814070575062, -1.4987062525166508, -1.452075738418522, -1.4265090336608675, -1.4029339276909598, -1.3566718103874378
log_tau_i_85, -1.3772782179022591, 0.03640383335591668, 0.0006710855539882929, -1.4461779692546646, -1.3044006316132415, -1.448625477072386, -1.4019949629742574, -1.3764282582166028, -1.3528531522466951, -1.306591034943173
log_tau_i_86, -1.327197442457976, 0.036403833355916716, 0.0006710855539882925, -1.396097193810398, -1.254319856168975, -1.3985447016281196, -1.351914187529991, -1.3263474827723363, -1.3027723768024286, -1.2565102594989066
log_tau_i_87, -1.2771166670137082, 0.03640383335591666, 0.0006710855539882914, -1.3460164183661334, -1.2042390807247103, -1.348463926183855, -1.3018334120857262, -1.2762667073280716, -1.252691601358164, -1.206429484054642
log_tau_i_88, -1.2270358915694277, 0.03640383335591698, 0.0006710855539882922, -1.2959356429218687, -1.1541583052804456, -1.2983831507395902, -1.2517526366414615, -1.2261859318838069, -1.2026108259138992, -1.1563487086103772
log_tau_i_89, -1.1769551161251963, 0.03640383335591668, 0.0006710855539882933, -1.245854867477604, -1.104077529836181, -1.2483023752953255, -1.2016718611971968, -1.1761051564395422, -1.1525300504696345, -1.1062679331661125
log_tau_i_90, -1.126874340680917, 0.03640383335591665, 0.0006710855539882927, -1.1957740920333393, -1.0539967543919162, -1.1982215998510608, -1.1515910857529321, -1.1260243809952775, -1.1024492750253698, -1.0561871577218478
log_tau_i_91, -1.076793565236661, 0.036403833355916675, 0.0006710855539882928, -1.1456933165890746, -1.0039159789476515, -1.148140824406796, -1.1015103103086674, -1.0759436055510128, -1.0523684995811051, -1.006106382277583
log_tau_i_92, -1.026712789792373, 0.03640383335591691, 0.0006710855539882931, -1.0956125411448099, -0.9538352035033868, -1.0980600489625314, -1.0514295348644027, -1.025862830106748, -1.0022877241368404, -0.9560256068333184
log_tau_i_93, -0.9766320143481307, 0.036403833355916765, 0.0006710855539882921, -1.0455317657005434, -0.9037544280591203, -1.047979273518265, -1.0013487594201362, -0.9757820546624816, -0.9522069486925739, -0.9059448313890519
log_tau_i_94, -0.9265512389038577, 0.03640383335591682, 0.0006710855539882923, -0.9954509902562787, -0.8536736526148556, -0.9978984980740002, -0.9512679839758715, -0.9257012792182169, -0.9021261732483092, -0.8558640559447872
log_tau_i_95, -0.8764704634595797, 0.036403833355916966, 0.000671085553988293, -0.945370214812014, -0.8035928771705909, -0.9478177226297355, -0.9011872085316068, -0.8756205037739522, -0.8520453978040445, -0.8057832805005225
log_tau_i_96, -0.826389688015332, 0.03640383335591688, 0.000671085553988294, -0.8952894393677493, -0.7535121017263262, -0.8977369471854708, -0.8511064330873421, -0.8255397283296875, -0.8019646223597798, -0.7557025050562578
log_tau_i_97, -0.7763089125710531, 0.03640383335591679, 0.0006710855539882935, -0.8452086639234846, -0.7034313262820615, -0.8476561717412061, -0.8010256576430774, -0.7754589528854228, -0.7518838469155151, -0.7056217296119931
log_tau_i_98, -0.7262281371268001, 0.036403833355916834, 0.0006710855539882936, -0.7951278884792199, -0.6533505508377968, -0.7975753962969414, -0.7509448821988127, -0.7253781774411581, -0.7018030714712504, -0.6555409541677284
log_tau_i_99, -0.6761473616825249, 0.036403833355916744, 0.0006710855539882921, -0.7450471130349552, -0.6032697753935321, -0.7474946208526767, -0.700864106754548, -0.6752974019968934, -0.6517222960269857, -0.6054601787234637
log_tau_i_100, -0.6260665862382694, 0.036403833355916834, 0.0006710855539882923, -0.6949663375906887, -0.5531889999492656, -0.6974138454084102, -0.6507833313102815, -0.6252166265526269, -0.6016415205827192, -0.5553794032791972
log_tau_i_101, -0.5759858107939851, 0.036403833355916904, 0.000671085553988292, -0.644885562146424, -0.5031082245050009, -0.6473330699641455, -0.6007025558660168, -0.5751358511083622, -0.5515607451384545, -0.5052986278349325
log_tau_i_102, -0.5259050353497384, 0.0364038333559168, 0.0006710855539882924, -0.5948047867021593, -0.4530274490607362, -0.5972522945198808, -0.5506217804217521, -0.5250550756640975, -0.5014799696941898, -0.45521785239066787
log_tau_i_103, -0.4758242599054626, 0.03640383335591674, 0.0006710855539882923, -0.5447240112578946, -0.4029466736164715, -0.5471715190756161, -0.5005410049774874, -0.4749743002198327, -0.45139919424992514, -0.40513707694640316
log_tau_i_104, -0.4257434844612044, 0.03640383335591666, 0.0006710855539882926, -0.49464323581362984, -0.3528658981722068, -0.49709074363135136, -0.4504602295332228, -0.424893524775568, -0.40131841880566044, -0.35505630150213846
log_tau_i_105, -0.37566270901693777, 0.03640383335591671, 0.0006710855539882914, -0.44456246036936514, -0.3027851227279421, -0.44700996818708666, -0.4003794540889581, -0.3748127493313033, -0.35123764336139573, -0.30497552605787376
log_tau_i_106, -0.3255819335726749, 0.03640383335591668, 0.0006710855539882916, -0.39448168492510044, -0.2527043472836774, -0.39692919274282196, -0.3502986786446934, -0.3247319738870386, -0.30115686791713103, -0.25489475061360906
log_tau_i_107, -0.27550115812840925, 0.03640383335591669, 0.0006710855539882917, -0.3444009094808358, -0.20262357183941276, -0.3468484172985573, -0.30021790320042874, -0.27465119844277397, -0.2510760924728664, -0.2048139751693444
log_tau_i_108, -0.22542038268414172, 0.036403833355916654, 0.0006710855539882925, -0.2943201340365693, -0.15254279639514629, -0.29676764185429083, -0.2501371277561622, -0.2245704229985075, -0.20099531702859988, -0.1547331997250779
log_tau_i_109, -0.17533960723987846, 0.03640383335591669, 0.0006710855539882922, -0.24423935859230456, -0.10246202095088154, -0.24668686641002607, -0.2000563523118975, -0.17448964755424276, -0.15091454158433515, -0.10465242428081317
log_tau_i_110, -0.12525883179561537, 0.036403833355916675, 0.0006710855539882922, -0.19415858314803985, -0.052381245506616825, -0.19660609096576137, -0.14997557686763277, -0.12440887210997804, -0.10083376614007045, -0.054571648836548456
log_tau_i_111, -0.0751780563513501, 0.03640383335591669, 0.0006710855539882922, -0.14407780770377515, -0.0023004700623521362, -0.14652531552149667, -0.09989480142336808, -0.07432809666571336, -0.05075299069580575, -0.004490873392283767
log_tau_i_112, -0.025097280907085188, 0.03640383335591666, 0.0006710855539882922, -0.09399703225951048, 0.047780305381912545, -0.096444540077232, -0.04981402597910341, -0.02424732122144867, -0.0006722152515410695, 0.045589902051980914
log_tau_i_113, 0.02498349453717945, 0.03640383335591669, 0.0006710855539882922, -0.04391625681524579, 0.09786108082617724, -0.046363764632967305, 0.0002667494651612881, 0.02583345422281602, 0.04940856019272362, 0.09567067749624561
log_tau_i_114, 0.07506426998144355, 0.036403833355916716, 0.0006710855539882922, 0.0061645186290189835, 0.147941856270442, 0.0037170108112974665, 0.05034752490942607, 0.0759142296670808, 0.09948933563698839, 0.1457514529405104
log_tau_i_115, 0.12514504542571173, 0.03640383335591673, 0.0006710855539882922, 0.05624529407328545, 0.19802263171470846, 0.05379778625556393, 0.10042830035369253, 0.12599500511134726, 0.14957011108125487, 0.19583222838477685
log_tau_i_116, 0.17522582086997565, 0.036403833355916675, 0.0006710855539882925, 0.1063260695175501, 0.2481034071589731, 0.10387856169982858, 0.15050907579795716, 0.1760757805556119, 0.19965088652551952, 0.2459130038290415
log_tau_i_117, 0.22530659631424288, 0.03640383335591664, 0.0006710855539882921, 0.15640684496181484, 0.29818418260323787, 0.15395933714409332, 0.2005898512422219, 0.22615655599987664, 0.24973166196978425, 0.2959937792733062
log_tau_i_118, 0.2753873717585018, 0.03640383335591667, 0.0006710855539882917, 0.20648762040607954, 0.34826495804750257, 0.20404011258835802, 0.2506706266864866, 0.27623733144414137, 0.29981243741404895, 0.3460745547175709
log_tau_i_119, 0.3254681472027684, 0.03640383335591675, 0.0006710855539882913, 0.25656839585034424, 0.3983457334917673, 0.2541208880326227, 0.3007514021307513, 0.32631810688840607, 0.34989321285831365, 0.39615533016183563
log_tau_i_120, 0.37554892264703227, 0.036403833355916744, 0.0006710855539882921, 0.3066491712946089, 0.4484265089360319, 0.3042016634768874, 0.35083217757501595, 0.3763988823326707, 0.3999739883025783, 0.4462361056061003
log_tau_i_121, 0.4256296980912942, 0.03640383335591681, 0.0006710855539882923, 0.35672994673887365, 0.4985072843802967, 0.35428243892115213, 0.4009129530192807, 0.4264796577769355, 0.45005476374684306, 0.49631688105036503
log_tau_i_122, 0.4757104735355608, 0.0364038333559168, 0.0006710855539882912, 0.4068107221831401, 0.5485880598245632, 0.4043632143654186, 0.4509937284635472, 0.47656043322120195, 0.5001355391911095, 0.5463976564946316
log_tau_i_123, 0.5257912489798362, 0.036403833355916786, 0.0006710855539882925, 0.45689149762740483, 0.5986688352688279, 0.4544439898096833, 0.5010745039078119, 0.5266412086654666, 0.5502163146353742, 0.5964784319388963
log_tau_i_124, 0.5758720244240868, 0.03640383335591688, 0.0006710855539882922, 0.5069722730716695, 0.6487496107130926, 0.504524765253948, 0.5511552793520766, 0.5767219841097313, 0.6002970900796389, 0.646559207383161
log_tau_i_125, 0.625952799868359, 0.036403833355916695, 0.0006710855539882928, 0.5570530485159342, 0.6988303861573573, 0.5546055406982127, 0.6012360547963413, 0.626802759553996, 0.6503778655239036, 0.6966399828274257
log_tau_i_126, 0.6760335753126197, 0.03640383335591679, 0.0006710855539882924, 0.6071338239601989, 0.748911161601622, 0.6046863161424774, 0.651316830240606, 0.6768835349982607, 0.7004586409681683, 0.7467207582716904
log_tau_i_127, 0.7261143507568825, 0.036403833355916786, 0.0006710855539882923, 0.6572145994044636, 0.7989919370458867, 0.6547670915867421, 0.7013976056848708, 0.7269643104425254, 0.750539416412433, 0.7968015337159551
log_tau_i_128, 0.7761951262011488, 0.03640383335591678, 0.0006710855539882926, 0.7072953748487283, 0.8490727124901514, 0.7048478670310068, 0.7514783811291355, 0.7770450858867901, 0.8006201918566977, 0.8468823091602198
log_tau_i_129, 0.8262759016454136, 0.03640383335591682, 0.0006710855539882937, 0.757376150292993, 0.8991534879344161, 0.7549286424752715, 0.8015591565734002, 0.8271258613310548, 0.8507009673009625, 0.8969630846044845
log_tau_i_130, 0.8763566770896783, 0.036403833355916786, 0.0006710855539882928, 0.8074569257372595, 0.9492342633786826, 0.805009417919538, 0.8516399320176666, 0.8772066367753213, 0.9007817427452289, 0.947043860048751
log_tau_i_131, 0.9264374525339608, 0.0364038333559169, 0.0006710855539882926, 0.8575377011815242, 0.9993150388229473, 0.8550901933638027, 0.9017207074619313, 0.927287412219586, 0.9508625181894936, 0.9971246354930157
log_tau_i_132, 0.9765182279782295, 0.036403833355917, 0.0006710855539882922, 0.9076184766257889, 1.049395814267212, 0.9051709688080674, 0.951801482906196, 0.9773681876638507, 1.0009432936337583, 1.0472054109372804
log_tau_i_133, 1.026599003422461, 0.03640383335591666, 0.0006710855539882924, 0.9576992520700536, 1.0994765897114767, 0.9552517442523321, 1.0018822583504607, 1.0274489631081154, 1.051024069078023, 1.097286186381545
log_tau_i_134, 1.076679778866745, 0.03640383335591669, 0.0006710855539882928, 1.0077800275143183, 1.1495573651557414, 1.0053325196965968, 1.0519630337947254, 1.07752973855238, 1.1011048445222877, 1.1473669618258098
log_tau_i_135, 1.1267605543110093, 0.03640383335591671, 0.0006710855539882933, 1.057860802958583, 1.199638140600006, 1.0554132951408615, 1.1020438092389901, 1.1276105139966448, 1.1511856199665524, 1.1974477372700745
log_tau_i_136, 1.1768413297552944, 0.03640383335591681, 0.0006710855539882931, 1.1079415784028477, 1.2497189160442708, 1.1054940705851262, 1.1521245846832548, 1.1776912894409095, 1.2012663954108171, 1.2475285127143392
log_tau_i_137, 1.2269221051995314, 0.036403833355916876, 0.0006710855539882907, 1.1580223538471142, 1.2997996914885372, 1.1555748460293926, 1.2022053601275213, 1.227772064885176, 1.2513471708550836, 1.2976092881586057
log_tau_i_138, 1.2770028806438019, 0.03640383335591676, 0.0006710855539882895, 1.2081031292913789, 1.349880466932802, 1.2056556214736573, 1.252286135571786, 1.2778528403294407, 1.3014279462993483, 1.3476900636028704
log_tau_i_139, 1.3270836560880834, 0.03640383335591699, 0.0006710855539882921, 1.2581839047356436, 1.3999612423770667, 1.255736396917922, 1.3023669110160507, 1.3279336157737054, 1.351508721743613, 1.397770839047135
log_tau_i_140, 1.377164431532346, 0.03640383335591686, 0.0006710855539882905, 1.3082646801799083, 1.4500420178213314, 1.3058171723621868, 1.3524476864603154, 1.37801439121797, 1.4015894971878777, 1.4478516144913998
log_tau_i_141, 1.4272452069765968, 0.03640383335591674, 0.0006710855539882929, 1.358345455624173, 1.500122793265596, 1.3558979478064515, 1.4025284619045801, 1.4280951666622348, 1.4516702726321424, 1.4979323899356645
log_tau_i_142, 1.4773259824208593, 0.03640383335591674, 0.0006710855539882918, 1.4084262310684377, 1.5502035687098608, 1.4059787232507162, 1.4526092373488448, 1.4781759421064995, 1.5017510480764071, 1.5480131653799292
