Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
log_m_i_18, -1.94613045902, 0.00822948375385, 0.00184016850933, -1.960684905118342, -1.9298867304070295, -1.96068490512, -1.95127109579, -1.94889371879, -1.94173933961, -1.92988673041
log_m_i_19, -1.99606261021, 0.00822948375385, 0.00184016850933, -2.0106170563084516, -1.9798188815971391, -2.01061705631, -2.00120324698, -1.99882586998, -1.9916714908, -1.9798188816
log_m_i_20, -2.04133092265, 0.00822948375385, 0.00184016850933, -2.055885368755977, -2.0250871940446644, -2.05588536876, -2.04647155942, -2.04409418243, -2.03693980325, -2.02508719404
log_m_i_21, -2.08111278121, 0.00822948375385, 0.00184016850933, -2.095667227312459, -2.0648690526011464, -2.09566722731, -2.08625341798, -2.08387604098, -2.0767216618, -2.0648690526
log_m_i_22, -2.11473073295, 0.00822948375385, 0.00184016850933, -2.1292851790499645, -2.098487004338652, -2.12928517905, -2.11987136972, -2.11749399272, -2.11033961354, -2.09848700434
log_m_i_23, -2.14168658259, 0.00822948375385, 0.00184016850933, -2.1562410286966385, -2.125442853985326, -2.1562410287, -2.14682721936, -2.14444984237, -2.13729546319, -2.12544285399
log_m_i_24, -2.16169808789, 0.00822948375385, 0.00184016850933, -2.1762525339944383, -2.145454359283126, -2.17625253399, -2.16683872466, -2.16446134766, -2.15730696848, -2.14545435928
log_m_i_25, -2.17473753677, 0.00822948375385, 0.00184016850933, -2.1892919828700315, -2.158493808158719, -2.18929198287, -2.17987817354, -2.17750079654, -2.17034641736, -2.15849380816
log_m_i_26, -2.18107060643, 0.00822948375385, 0.00184016850933, -2.1956250525315926, -2.16482687782028, -2.19562505253, -2.1862112432, -2.1838338662, -2.17667948702, -2.16482687782
log_m_i_27, -2.18129305278, 0.00822948375385, 0.00184016850933, -2.195847498879908, -2.1650493241685957, -2.19584749888, -2.18643368955, -2.18405631255, -2.17690193337, -2.16504932417
log_m_i_28, -2.17636156702, 0.00822948375385, 0.00184016850933, -2.1909160131250136, -2.160117838413701, -2.19091601313, -2.18150220379, -2.1791248268, -2.17197044762, -2.16011783841
log_m_i_29, -2.16761292232, 0.00822948375385, 0.00184016850933, -2.182167368424307, -2.1513691937129944, -2.18216736842, -2.17275355909, -2.17037618209, -2.16322180291, -2.15136919371
log_m_i_30, -2.15676198101, 0.00822948375385, 0.00184016850933, -2.171316427107465, -2.1405182523961526, -2.17131642711, -2.16190261778, -2.15952524078, -2.1523708616, -2.1405182524
log_m_i_31, -2.14586300369, 0.00822948375385, 0.00184016850933, -2.160417449791288, -2.1296192750799756, -2.16041744979, -2.15100364046, -2.14862626346, -2.14147188428, -2.12961927508
log_m_i_32, -2.13721622319, 0.00822948375385, 0.00184016850933, -2.1517706692909435, -2.120972494579631, -2.15177066929, -2.14235685996, -2.13997948296, -2.13282510378, -2.12097249458
log_m_i_33, -2.13320577248, 0.00822948375385, 0.00184016850933, -2.1477602185836404, -2.116962043872328, -2.14776021858, -2.13834640925, -2.13596903225, -2.12881465307, -2.11696204387
log_m_i_34, -2.13607001967, 0.00822948375385, 0.00184016850933, -2.1506244657737073, -2.119826291062395, -2.15062446577, -2.14121065644, -2.13883327944, -2.13167890026, -2.11982629106
log_m_i_35, -2.14763141607, 0.00822948375385, 0.00184016850933, -2.1621858621741814, -2.131387687462869, -2.16218586217, -2.15277205284, -2.15039467584, -2.14324029666, -2.13138768746
log_m_i_36, -2.16904178272, 0.00822948375385, 0.00184016850933, -2.1835962288216386, -2.152798054110326, -2.18359622882, -2.17418241949, -2.17180504249, -2.16465066331, -2.15279805411
log_m_i_37, -2.20061373776, 0.00822948375385, 0.00184016850933, -2.2151681838647836, -2.1843700091534712, -2.21516818386, -2.20575437453, -2.20337699753, -2.19622261835, -2.18437000915
log_m_i_38, -2.24179400331, 0.00822948375385, 0.00184016850933, -2.2563484494126738, -2.2255502747013614, -2.25634844941, -2.24693464008, -2.24455726308, -2.2374028839, -2.2255502747
log_m_i_39, -2.29128986572, 0.00822948375385, 0.00184016850933, -2.3058443118214953, -2.275046137110183, -2.30584431182, -2.29643050249, -2.29405312549, -2.28689874631, -2.27504613711
log_m_i_40, -2.34730757835, 0.00822948375385, 0.00184016850933, -2.361862024451309, -2.3310638497399965, -2.36186202445, -2.35244821512, -2.35007083812, -2.34291645894, -2.33106384974
log_m_i_41, -2.40782972636, 0.00822948375385, 0.00184016850933, -2.4223841724591146, -2.3915859977478022, -2.42238417246, -2.41297036313, -2.41059298613, -2.40343860695, -2.39158599775
log_m_i_42, -2.47086147784, 0.00822948375385, 0.00184016850933, -2.4854159239461806, -2.454617749234868, -2.48541592395, -2.47600211461, -2.47362473762, -2.46647035844, -2.45461774923
log_m_i_43, -2.53460415333, 0.00822948375385, 0.00184016850933, -2.5491585994370247, -2.5183604247257123, -2.54915859944, -2.5397447901, -2.53736741311, -2.53021303393, -2.51836042473
log_m_i_44, -2.59754803659, 0.00822948375385, 0.00184016850933, -2.6121024826899504, -2.581304307978638, -2.61210248269, -2.60268867336, -2.60031129636, -2.59315691718, -2.58130430798
log_m_i_45, -2.65849917269, 0.00822948375385, 0.00184016850933, -2.6730536187912874, -2.642255444079975, -2.67305361879, -2.66363980946, -2.66126243246, -2.65410805328, -2.64225544408
log_m_i_46, -2.71656315998, 0.00822948375385, 0.00184016850933, -2.7311176060773694, -2.700319431366057, -2.73111760608, -2.72170379675, -2.71932641975, -2.71217204057, -2.70031943137
log_m_i_47, -2.77110690692, 0.00822948375385, 0.00184016850933, -2.785661353017831, -2.7548631783065187, -2.78566135302, -2.77624754369, -2.77387016669, -2.76671578751, -2.75486317831
log_m_i_48, -2.82171307282, 0.00822948375385, 0.00184016850933, -2.836267518923162, -2.8054693442118497, -2.83626751892, -2.82685370959, -2.82447633259, -2.81732195341, -2.80546934421
log_m_i_49, -2.86813563921, 0.00822948375385, 0.00184016850933, -2.88269008531249, -2.8518919106011777, -2.88269008531, -2.87327627598, -2.87089889898, -2.8637445198, -2.8518919106
log_m_i_50, -2.91026098235, 0.00822948375385, 0.00184016850933, -2.9248154284527756, -2.8940172537414632, -2.92481542845, -2.91540161912, -2.91302424212, -2.90586986294, -2.89401725374
log_m_i_51, -2.94807584599, 0.00822948375385, 0.00184016850933, -2.962630292096323, -2.9318321173850106, -2.9626302921, -2.95321648276, -2.95083910577, -2.94368472659, -2.93183211739
log_m_i_52, -2.98164206866, 0.00822948375385, 0.00184016850933, -2.9961965147647955, -2.965398340053483, -2.99619651476, -2.98678270543, -2.98440532843, -2.97725094925, -2.96539834005
log_m_i_53, -3.01107721943, 0.00822948375385, 0.00184016850933, -3.0256316655309785, -2.994833490819666, -3.02563166553, -3.0162178562, -3.0138404792, -3.00668610002, -2.99483349082
log_m_i_54, -3.03654004974, 0.00822948375385, 0.00184016850933, -3.0510944958392368, -3.0202963211279243, -3.05109449584, -3.04168068651, -3.03930330951, -3.03214893033, -3.02029632113
log_m_i_55, -3.05821964174, 0.00822948375385, 0.00184016850933, -3.0727740878443845, -3.041975913133072, -3.07277408784, -3.06336027851, -3.06098290151, -3.05382852233, -3.04197591313
log_m_i_56, -3.07632721962, 0.00822948375385, 0.00184016850933, -3.090881665719473, -3.0600834910081605, -3.09088166572, -3.08146785639, -3.07909047939, -3.07193610021, -3.06008349101
log_m_i_57, -3.09108975195, 0.00822948375385, 0.00184016850933, -3.1056441980531133, -3.074846023341801, -3.10564419805, -3.09623038872, -3.09385301172, -3.08669863254, -3.07484602334
log_m_i_58, -3.10274468918, 0.00822948375385, 0.00184016850933, -3.1172991352859385, -3.086500960574626, -3.11729913529, -3.10788532595, -3.10550794896, -3.09835356978, -3.08650096057
log_m_i_59, -3.11153541733, 0.00822948375385, 0.00184016850933, -3.126089863436385, -3.0952916887250725, -3.12608986344, -3.1166760541, -3.11429867711, -3.10714429793, -3.09529168873
log_m_i_60, -3.11770722513, 0.00822948375385, 0.00184016850933, -3.1322616712300633, -3.101463496518751, -3.13226167123, -3.1228478619, -3.1204704849, -3.11331610572, -3.10146349652
log_m_i_61, -3.12150373892, 0.00822948375385, 0.00184016850933, -3.136058185023014, -3.1052600103117016, -3.13605818502, -3.12664437569, -3.12426699869, -3.11711261951, -3.10526001031
log_m_i_62, -3.12316386151, 0.00822948375385, 0.00184016850933, -3.137718307615945, -3.1069201329046328, -3.13771830762, -3.12830449828, -3.12592712129, -3.11877274211, -3.1069201329
log_m_i_63, -3.12291926351, 0.00822948375385, 0.00184016850933, -3.1374737096152536, -3.106675534903941, -3.13747370962, -3.12805990028, -3.12568252329, -3.11852814411, -3.1066755349
log_m_i_64, -3.12099244192, 0.00822948375385, 0.00184016850933, -3.135546888018109, -3.1047487133067966, -3.13554688802, -3.12613307869, -3.12375570169, -3.11660132251, -3.10474871331
log_m_i_65, -3.1175953077, 0.00822948375385, 0.00184016850933, -3.13214975380618, -3.101351579094868, -3.13214975381, -3.12273594447, -3.12035856748, -3.1132041883, -3.10135157909
log_m_i_66, -3.1129282158, 0.00822948375385, 0.00184016850933, -3.12748266190442, -3.0966844871931074, -3.1274826619, -3.11806885257, -3.11569147557, -3.10853709639, -3.09668448719
log_m_i_67, -3.10717932115, 0.00822948375385, 0.00184016850933, -3.121733767254243, -3.0909355925429307, -3.12173376725, -3.11231995792, -3.10994258092, -3.10278820174, -3.09093559254
log_m_i_68, -3.10052413881, 0.00822948375385, 0.00184016850933, -3.1150785849147526, -3.0842804102034402, -3.11507858491, -3.10566477558, -3.10328739858, -3.0961330194, -3.0842804102
log_m_i_69, -3.09312520205, 0.00822948375385, 0.00184016850933, -3.1076796481488698, -3.0768814734375574, -3.10767964815, -3.09826583882, -3.09588846182, -3.08873408264, -3.07688147344
log_m_i_70, -3.0851317449, 0.00822948375385, 0.00184016850933, -3.099686191000462, -3.0688880162891494, -3.099686191, -3.09027238167, -3.08789500467, -3.08074062549, -3.06888801629
log_m_i_71, -3.07667937847, 0.00822948375385, 0.00184016850933, -3.0912338245716446, -3.0604356498603322, -3.09123382457, -3.08182001524, -3.07944263824, -3.07228825906, -3.06043564986
log_m_i_72, -3.06788977502, 0.00822948375385, 0.00184016850933, -3.08244422111869, -3.051646046407378, -3.08244422112, -3.07303041179, -3.07065303479, -3.06349865561, -3.05164604641
log_m_i_73, -3.05887041264, 0.00822948375385, 0.00184016850933, -3.0734248587401836, -3.042626684028871, -3.07342485874, -3.06401104941, -3.06163367241, -3.05447929323, -3.04262668403
log_m_i_74, -3.04971445638, 0.00822948375385, 0.00184016850933, -3.0642689024778025, -3.03347072776649, -3.06426890248, -3.05485509315, -3.05247771615, -3.04532333697, -3.03347072777
log_m_i_75, -3.04050085254, 0.00822948375385, 0.00184016850933, -3.0550552986424333, -3.024257123931121, -3.05505529864, -3.04564148931, -3.04326411231, -3.03610973313, -3.02425712393
log_m_i_76, -3.03129469248, 0.00822948375385, 0.00184016850933, -3.045849138581304, -3.0150509638699914, -3.04584913858, -3.03643532925, -3.03405795225, -3.02690357307, -3.01505096387
log_m_i_77, -3.02214786836, 0.00822948375385, 0.00184016850933, -3.036702314459845, -3.0059041397485324, -3.03670231446, -3.02728850513, -3.02491112813, -3.01775674895, -3.00590413975
log_m_i_78, -3.01310000973, 0.00822948375385, 0.00184016850933, -3.027654455833587, -2.9968562811222745, -3.02765445583, -3.0182406465, -3.0158632695, -3.00870889032, -2.99685628112
log_m_i_79, -3.00417966615, 0.00822948375385, 0.00184016850933, -3.0187341122494273, -2.987935937538115, -3.01873411225, -3.00932030292, -3.00694292592, -2.99978854674, -2.98793593754
log_m_i_80, -2.99540569051, 0.00822948375385, 0.00184016850933, -3.0099601366086195, -2.979161961897307, -3.00996013661, -3.00054632728, -2.99816895028, -2.9910145711, -2.9791619619
log_m_i_81, -2.98678877566, 0.00822948375385, 0.00184016850933, -3.0013432217621854, -2.970545047050873, -3.00134322176, -2.99192941243, -2.98955203543, -2.98239765625, -2.97054504705
log_m_i_82, -2.97833309524, 0.00822948375385, 0.00184016850933, -2.992887541343929, -2.9620893666326165, -2.99288754134, -2.98347373201, -2.98109635501, -2.97394197583, -2.96208936663
log_m_i_83, -2.97003799465, 0.00822948375385, 0.00184016850933, -2.984592440752816, -2.9537942660415037, -2.98459244075, -2.97517863142, -2.97280125442, -2.96564687524, -2.95379426604
log_m_i_84, -2.96189967053, 0.00822948375385, 0.00184016850933, -2.976454116631442, -2.94565594192013, -2.97645411663, -2.9670403073, -2.9646629303, -2.95750855112, -2.94565594192
log_m_i_85, -2.95391277219, 0.00822948375385, 0.00184016850933, -2.9684672182921914, -2.937669043580879, -2.96846721829, -2.95905340896, -2.95667603196, -2.94952165278, -2.93766904358
log_m_i_86, -2.94607186152, 0.00822948375385, 0.00184016850933, -2.9606263076269226, -2.92982813291561, -2.96062630763, -2.95121249829, -2.9488351213, -2.94168074212, -2.92982813292
log_m_i_87, -2.93837268119, 0.00822948375385, 0.00184016850933, -2.9529271272883197, -2.9221289525770073, -2.95292712729, -2.94351331796, -2.94113594096, -2.93398156178, -2.92212895258
log_m_i_88, -2.9308132022, 0.00822948375385, 0.00184016850933, -2.9453676483023914, -2.914569473591079, -2.9453676483, -2.93595383897, -2.93357646197, -2.92642208279, -2.91456947359
log_m_i_89, -2.9233944465, 0.00822948375385, 0.00184016850933, -2.9379488925996577, -2.9071507178883453, -2.9379488926, -2.92853508327, -2.92615770627, -2.91900332709, -2.90715071789
log_m_i_90, -2.91612110128, 0.00822948375385, 0.00184016850933, -2.930675547378957, -2.899877372667645, -2.93067554738, -2.92126173805, -2.91888436105, -2.91172998187, -2.89987737267
log_m_i_91, -2.90900195646, 0.00822948375385, 0.00184016850933, -2.923556402560022, -2.8927582278487094, -2.92355640256, -2.91414259323, -2.91176521623, -2.90461083705, -2.89275822785
log_m_i_92, -2.9020502025, 0.00822948375385, 0.00184016850933, -2.916604648600513, -2.8858064738892004, -2.9166046486, -2.90719083927, -2.90481346227, -2.89765908309, -2.88580647389
log_m_i_93, -2.8952836249, 0.00822948375385, 0.00184016850933, -2.9098380710034757, -2.8790398962921633, -2.909838071, -2.90042426167, -2.89804688467, -2.89089250549, -2.87903989629
log_m_i_94, -2.88872472643, 0.00822948375385, 0.00184016850933, -2.9032791725373364, -2.872480997826024, -2.90327917254, -2.89386536321, -2.89148798621, -2.88433360703, -2.87248099783
log_m_i_95, -2.88240080089, 0.00822948375385, 0.00184016850933, -2.896955246995581, -2.8661570722842686, -2.896955247, -2.88754143766, -2.88516406067, -2.87800968149, -2.86615707228
log_m_i_96, -2.8763439747, 0.00822948375385, 0.00184016850933, -2.890898420806416, -2.8601002460951035, -2.89089842081, -2.88148461147, -2.87910723448, -2.8719528553, -2.8601002461
log_m_i_97, -2.87059122553, 0.00822948375385, 0.00184016850933, -2.8851456716288464, -2.854347496917534, -2.88514567163, -2.8757318623, -2.8733544853, -2.86620010612, -2.85434749692
log_m_i_98, -2.86518438024, 0.00822948375385, 0.00184016850933, -2.879738826339383, -2.8489406516280704, -2.87973882634, -2.87032501701, -2.86794764001, -2.86079326083, -2.84894065163
log_m_i_99, -2.86017008829, 0.00822948375385, 0.00184016850933, -2.874724534388704, -2.8439263596773916, -2.87472453439, -2.86531072506, -2.86293334806, -2.85577896888, -2.84392635968
log_m_i_100, -2.85559976014, 0.00822948375385, 0.00184016850933, -2.870154206245, -2.8393560315336877, -2.87015420625, -2.86074039691, -2.85836301992, -2.85120864074, -2.83935603153
log_m_i_101, -2.85152945441, 0.00822948375385, 0.00184016850933, -2.86608390051538, -2.835285725804068, -2.86608390052, -2.85667009118, -2.85429271419, -2.84713833501, -2.8352857258
log_m_i_102, -2.84801969136, 0.00822948375385, 0.00184016850933, -2.862574137462273, -2.8317759627509607, -2.86257413746, -2.85316032813, -2.85078295113, -2.84362857195, -2.83177596275
log_m_i_103, -2.84513516505, 0.00822948375385, 0.00184016850933, -2.8596896111561545, -2.828891436444842, -2.85968961116, -2.85027580182, -2.84789842483, -2.84074404565, -2.82889143644
log_m_i_104, -2.84294432142, 0.00822948375385, 0.00184016850933, -2.857498767520513, -2.8267005928092006, -2.85749876752, -2.84808495819, -2.84570758119, -2.83855320201, -2.82670059281
log_m_i_105, -2.8415187651, 0.00822948375385, 0.00184016850933, -2.8560732112039258, -2.8252750364926134, -2.8560732112, -2.84665940187, -2.84428202487, -2.83712764569, -2.82527503649
log_m_i_106, -2.8409324551, 0.00822948375385, 0.00184016850933, -2.8554869011995514, -2.824688726488239, -2.8554869012, -2.84607309187, -2.84369571487, -2.83654133569, -2.82468872649
log_m_i_107, -2.84126064874, 0.00822948375385, 0.00184016850933, -2.85581509484063, -2.8250169201293174, -2.85581509484, -2.84640128551, -2.84402390851, -2.83686952933, -2.82501692013
log_m_i_108, -2.84257855816, 0.00822948375385, 0.00184016850933, -2.857133004265525, -2.8263348295542126, -2.85713300427, -2.84771919493, -2.84534181794, -2.83818743876, -2.82633482955
log_m_i_109, -2.84495969461, 0.00822948375385, 0.00184016850933, -2.8595141407123483, -2.828715966001036, -2.85951414071, -2.85010033138, -2.84772295438, -2.8405685752, -2.828715966
log_m_i_110, -2.84847389506, 0.00822948375385, 0.00184016850933, -2.863028341159569, -2.8322301664482565, -2.86302834116, -2.85361453183, -2.85123715483, -2.84408277565, -2.83223016645
log_m_i_111, -2.85318505426, 0.00822948375385, 0.00184016850933, -2.8677395003651105, -2.836941325653798, -2.86773950037, -2.85832569103, -2.85594831404, -2.84879393486, -2.83694132565
log_m_i_112, -2.85914862192, 0.00822948375385, 0.00184016850933, -2.873703068018215, -2.8429048933069025, -2.87370306802, -2.86428925869, -2.86191188169, -2.85475750251, -2.84290489331
log_m_i_113, -2.86640896691, 0.00822948375385, 0.00184016850933, -2.880963413009468, -2.8501652382981555, -2.88096341301, -2.87154960368, -2.86917222668, -2.8620178475, -2.8501652383
log_m_i_114, -2.87499675237, 0.00822948375385, 0.00184016850933, -2.8895511984737787, -2.8587530237624663, -2.88955119847, -2.88013738914, -2.87776001214, -2.87060563296, -2.85875302376
log_m_i_115, -2.88492649618, 0.00822948375385, 0.00184016850933, -2.8994809422813814, -2.868682767570069, -2.89948094228, -2.89006713295, -2.88768975595, -2.88053537677, -2.86868276757
log_m_i_116, -2.89619450138, 0.00822948375385, 0.00184016850933, -2.9107489474830093, -2.879950772771697, -2.91074894748, -2.90133513815, -2.89895776115, -2.89180338197, -2.87995077277
log_m_i_117, -2.90877732447, 0.00822948375385, 0.00184016850933, -2.9233317705721906, -2.892533595860878, -2.92333177057, -2.91391796124, -2.91154058424, -2.90438620506, -2.89253359586
log_m_i_118, -2.92263091057, 0.00822948375385, 0.00184016850933, -2.937185356669934, -2.9063871819586216, -2.93718535667, -2.92777154734, -2.92539417034, -2.91823979116, -2.90638718196
log_m_i_119, -2.9376904759, 0.00822948375385, 0.00184016850933, -2.9522449219991995, -2.921446747287887, -2.952244922, -2.94283111267, -2.94045373567, -2.93329935649, -2.92144674729
log_m_i_120, -2.95387117092, 0.00822948375385, 0.00184016850933, -2.968425617022142, -2.9376274423108297, -2.96842561702, -2.95901180769, -2.95663443069, -2.94948005151, -2.93762744231
log_m_i_121, -2.97106951547, 0.00822948375385, 0.00184016850933, -2.985623961574215, -2.9548257868629024, -2.98562396157, -2.97621015224, -2.97383277524, -2.96667839606, -2.95482578686
log_m_i_122, -2.98916555454, 0.00822948375385, 0.00184016850933, -3.0037200006401634, -2.972921825928851, -3.00372000064, -2.99430619131, -2.99192881431, -2.98477443513, -2.97292182593
log_m_i_123, -3.00802563411, 0.00822948375385, 0.00184016850933, -3.022580080214448, -2.9917819055031356, -3.02258008021, -3.01316627088, -3.01078889388, -3.0036345147, -2.9917819055
log_m_i_124, -3.02750564446, 0.00822948375385, 0.00184016850933, -3.0420600905640005, -3.011261915852688, -3.04206009056, -3.03264628123, -3.03026890423, -3.02311452505, -3.01126191585
log_m_i_125, -3.0474545374, 0.00822948375385, 0.00184016850933, -3.062008983502316, -3.0312108087910037, -3.0620089835, -3.05259517417, -3.05021779717, -3.04306341799, -3.03121080879
log_m_i_126, -3.06771791084, 0.00822948375385, 0.00184016850933, -3.0822723569460044, -3.051474182234692, -3.08227235695, -3.07285854761, -3.07048117062, -3.06332679144, -3.05147418223
log_m_i_127, -3.08814147368, 0.00822948375385, 0.00184016850933, -3.102695919780161, -3.0718977450688487, -3.10269591978, -3.09328211045, -3.09090473345, -3.08375035427, -3.07189774507
log_m_i_128, -3.10857424774, 0.00822948375385, 0.00184016850933, -3.123128693840614, -3.092330519129302, -3.12312869384, -3.11371488451, -3.11133750751, -3.10418312833, -3.09233051913
log_m_i_129, -3.12887141363, 0.00822948375385, 0.00184016850933, -3.1434258597355242, -3.112627685024212, -3.14342585974, -3.1340120504, -3.13163467341, -3.12448029423, -3.11262768502
log_m_i_130, -3.14889674746, 0.00822948375385, 0.00184016850933, -3.1634511935630294, -3.132653018851717, -3.16345119356, -3.15403738423, -3.15166000723, -3.14450562805, -3.13265301885
log_m_i_131, -3.16852462054, 0.00822948375385, 0.00184016850933, -3.183079066645471, -3.1522808919341587, -3.18307906665, -3.17366525731, -3.17128788032, -3.16413350114, -3.15228089193
log_m_i_132, -3.18764154867, 0.00822948375385, 0.00184016850933, -3.202195994768611, -3.1713978200572988, -3.20219599477, -3.19278218544, -3.19040480844, -3.18325042926, -3.17139782006
log_m_i_133, -3.20614728995, 0.00822948375385, 0.00184016850933, -3.220701736050361, -3.1899035613390487, -3.22070173605, -3.21128792672, -3.20891054972, -3.20175617054, -3.18990356134
log_m_i_134, -3.22395550783, 0.00822948375385, 0.00184016850933, -3.2385099539328537, -3.2077117792215413, -3.23850995393, -3.2290961446, -3.2267187676, -3.21956438842, -3.20771177922
log_m_i_135, -3.24099403755, 0.00822948375385, 0.00184016850933, -3.255548483654473, -3.2247503089431606, -3.25554848365, -3.24613467432, -3.24375729732, -3.23660291814, -3.22475030894
log_m_i_136, -3.25720481421, 0.00822948375385, 0.00184016850933, -3.2717592603083685, -3.240961085597056, -3.27175926031, -3.26234545098, -3.25996807398, -3.2528136948, -3.2409610856
log_m_i_137, -3.27254352969, 0.00822948375385, 0.00184016850933, -3.287097975796671, -3.2562998010853588, -3.2870979758, -3.27768416646, -3.27530678947, -3.26815241029, -3.25629980109
log_m_i_138, -3.28697908038, 0.00822948375385, 0.00184016850933, -3.3015335264787007, -3.2707353517673883, -3.30153352648, -3.29211971715, -3.28974234015, -3.28258796097, -3.27073535177
log_m_i_139, -3.30049285072, 0.00822948375385, 0.00184016850933, -3.3150472968229123, -3.2842491221116, -3.31504729682, -3.30563348749, -3.30325611049, -3.29610173131, -3.28424912211
log_m_i_140, -3.31307786066, 0.00822948375385, 0.00184016850933, -3.327632306759988, -3.2968341320486756, -3.32763230676, -3.31821849743, -3.31584112043, -3.30868674125, -3.29683413205
log_m_i_141, -3.32473779513, 0.00822948375385, 0.00184016850933, -3.3392922412324433, -3.308494066521131, -3.33929224123, -3.3298784319, -3.3275010549, -3.32034667572, -3.30849406652
log_m_i_142, -3.33548593628, 0.00822948375385, 0.00184016850933, -3.350040382377838, -3.319242207666526, -3.35004038238, -3.34062657305, -3.33824919605, -3.33109481687, -3.31924220767
log_m_i_143, -3.34534402625, 0.00822948375385, 0.00184016850933, -3.3598984723513783, -3.329100297640066, -3.35989847235, -3.35048466302, -3.34810728602, -3.34095290684, -3.32910029764
log_m_i_144, -3.35434109293, 0.00822948375385, 0.00184016850933, -3.3688955390340913, -3.338097364322779, -3.36889553903, -3.3594817297, -3.3571043527, -3.34994997352, -3.33809736432
log_m_i_145, -3.36251226648, 0.00822948375385, 0.00184016850933, -3.3770667125840155, -3.346268537872703, -3.37706671258, -3.36765290325, -3.36527552625, -3.35812114707, -3.34626853787
log_m_i_146, -3.36989760422, 0.00822948375385, 0.00184016850933, -3.384452050321148, -3.3536538756098357, -3.38445205032, -3.37503824099, -3.37266086399, -3.36550648481, -3.35365387561
log_m_i_147, -3.37654093223, 0.00822948375385, 0.00184016850933, -3.3910953783338136, -3.360297203622501, -3.39109537833, -3.381681569, -3.379304192, -3.37214981282, -3.36029720362
log_m_i_148, -3.38248871093, 0.00822948375385, 0.00184016850933, -3.39704315703172, -3.3662449823204077, -3.39704315703, -3.3876293477, -3.3852519707, -3.37809759152, -3.36624498232
log_m_i_149, -3.38778893931, 0.00822948375385, 0.00184016850933, -3.4023433854146443, -3.371545210703332, -3.40234338541, -3.39292957608, -3.39055219908, -3.3833978199, -3.3715452107
log_m_i_150, -3.39249012381, 0.00822948375385, 0.00184016850933, -3.407044569911828, -3.3762463952005155, -3.40704456991, -3.39763076058, -3.39525338358, -3.3880990044, -3.3762463952
log_m_i_151, -3.39664034502, 0.00822948375385, 0.00184016850933, -3.411194791123375, -3.3803966164120625, -3.41119479112, -3.40178098179, -3.39940360479, -3.39224922561, -3.38039661641
log_m_i_152, -3.40028645493, 0.00822948375385, 0.00184016850933, -3.4148409010298, -3.3840427263184876, -3.41484090103, -3.4054270917, -3.4030497147, -3.39589533552, -3.38404272632
log_m_i_153, -3.40347342804, 0.00822948375385, 0.00184016850933, -3.41802787413739, -3.3872296994260775, -3.41802787414, -3.40861406481, -3.40623668781, -3.39908230863, -3.38722969943
log_m_i_154, -3.40624387593, 0.00822948375385, 0.00184016850933, -3.420798322031235, -3.3900001473199226, -3.42079832203, -3.4113845127, -3.4090071357, -3.40185275652, -3.39000014732
log_m_i_155, -3.40863772029, 0.00822948375385, 0.00184016850933, -3.423192166394292, -3.3923939916829795, -3.42319216639, -3.41377835706, -3.41140098006, -3.40424660088, -3.39239399168
log_m_i_156, -3.41069200804, 0.00822948375385, 0.00184016850933, -3.425246454144502, -3.3944482794331896, -3.42524645414, -3.41583264481, -3.41345526781, -3.40630088863, -3.39444827943
log_m_i_157, -3.41244084537, 0.00822948375385, 0.00184016850933, -3.4269952914731445, -3.396197116761832, -3.42699529147, -3.41758148214, -3.41520410514, -3.40804972596, -3.39619711676
log_m_i_158, -3.41391542501, 0.00822948375385, 0.00184016850933, -3.4284698711167683, -3.397671696405456, -3.42846987112, -3.41905606178, -3.41667868479, -3.40952430561, -3.39767169641
log_m_i_159, -3.41514412201, 0.00822948375385, 0.00184016850933, -3.42969856810864, -3.3989003933973274, -3.42969856811, -3.42028475878, -3.41790738178, -3.4107530026, -3.3989003934
log_m_i_160, -3.41615263612, 0.00822948375385, 0.00184016850933, -3.4307070822253145, -3.399908907514002, -3.43070708223, -3.42129327289, -3.4189158959, -3.41176151672, -3.39990890751
log_m_i_161, -3.41696416313, 0.00822948375385, 0.00184016850933, -3.4315186092292858, -3.4007204345179733, -3.43151860923, -3.4221047999, -3.4197274229, -3.41257304372, -3.40072043452
log_m_i_162, -3.4175995809, 0.00822948375385, 0.00184016850933, -3.432154027002942, -3.4013558522916294, -3.432154027, -3.42274021767, -3.42036284067, -3.41320846149, -3.40135585229
log_m_i_163, -3.4180776402, 0.00822948375385, 0.00184016850933, -3.4326320862985344, -3.401833911587222, -3.4326320863, -3.42321827697, -3.42084089997, -3.41368652079, -3.40183391159
log_m_i_164, -3.41841515278, 0.00822948375385, 0.00184016850933, -3.4329695988775693, -3.402171424166257, -3.43296959888, -3.42355578955, -3.42117841255, -3.41402403337, -3.40217142417
log_m_i_165, -3.41862717213, 0.00822948375385, 0.00184016850933, -3.4331816182334123, -3.4023834435221, -3.43318161823, -3.4237678089, -3.4213904319, -3.41423605272, -3.40238344352
log_m_i_166, -3.41872716383, 0.00822948375385, 0.00184016850933, -3.4332816099293835, -3.402483435218071, -3.43328160993, -3.4238678006, -3.4214904236, -3.41433604442, -3.40248343522
